filename,SLP - Number of vector instructions generated,adce - Number of instructions removed,basicaa - Number of times a GEP is decomposed,bdce - Number of instructions removed (unused),build-libcalls - Number of function returns inferred as noalias,build-libcalls - Number of arguments inferred as nocapture,build-libcalls - Number of functions inferred as nounwind,build-libcalls - Number of arguments inferred as readonly,cgscc-passmgr - Maximum CGSCCPassMgr iterations on one SCC,constmerge - Number of identical global constants merged,correlated-value-propagation - Number of comparisons propagated,correlated-value-propagation - Number of phis propagated,deadargelim - Number of unread args replaced with undef,early-cse - Number of instructions CSE'd,early-cse - Number of load instructions CSE'd,early-cse - Number of trivial dead stores removed,early-cse - Number of instructions simplified or DCE'd,functionattrs - Number of function returns marked noalias,functionattrs - Number of arguments marked nocapture,functionattrs - Number of functions marked as norecurse,functionattrs - Number of functions marked readnone,functionattrs - Number of arguments marked readnone,functionattrs - Number of functions marked readonly,functionattrs - Number of arguments marked readonly,functionattrs - Number of functions marked writeonly,globalopt - Number of globals deleted,globalopt - Number of globals marked unnamed_addr,globalsmodref-aa - Number of functions that do not access memory,globalsmodref-aa - Number of global vars without address taken,globalsmodref-aa - Number of functions that only read memory,gvn - Number of blocks merged,gvn - Number of instructions deleted,gvn - Number of loads deleted,gvn - Number of instructions PRE'd,gvn - Number of instructions simplified,gvn - Number of loads PRE'd,indvars - Number of IV sign/zero extends eliminated,indvars - Number of loop exit tests replaced,indvars - Number of indvars widened,instcombine - Number of insts combined,instcombine - Number of constant folds,instcombine - Number of dead inst eliminated,instcombine - Number of dead stores eliminated,instcombine - Number of reassociations,instcombine - Number of library calls simplified,instcombine - Number of instructions sunk,instcount - Number of Add insts,instcount - Number of Alloca insts,instcount - Number of And insts,instcount - Number of BitCast insts,instcount - Number of Br insts,instcount - Number of Call insts,instcount - Number of ExtractElement insts,instcount - Number of FAdd insts,instcount - Number of FCmp insts,instcount - Number of FDiv insts,instcount - Number of FMul insts,instcount - Number of FSub insts,instcount - Number of GetElementPtr insts,instcount - Number of ICmp insts,instcount - Number of InsertElement insts,instcount - Number of IntToPtr insts,instcount - Number of LShr insts,instcount - Number of Load insts,instcount - Number of Mul insts,instcount - Number of Or insts,instcount - Number of PHI insts,instcount - Number of PtrToInt insts,instcount - Number of Ret insts,instcount - Number of SExt insts,instcount - Number of SIToFP insts,instcount - Number of Select insts,instcount - Number of Shl insts,instcount - Number of ShuffleVector insts,instcount - Number of Store insts,instcount - Number of Sub insts,instcount - Number of Switch insts,instcount - Number of Trunc insts,instcount - Number of Xor insts,instcount - Number of ZExt insts,instcount - Number of basic blocks,instcount - Number of non-external functions,instcount - Number of instructions (of all types),instsimplify - Number of redundant instructions removed,jump-threading - Number of branch blocks duplicated to eliminate phi,jump-threading - Number of terminators folded,jump-threading - Number of jumps threaded,lcssa - Number of live out of a loop variables,licm - Number of instructions hoisted out of loop,licm - Number of load insts hoisted or sunk,licm - Number of memory locations promoted to registers,licm - Number of instructions sunk out of loop,local - Number of unreachable basic blocks removed,loop-delete - Number of loops deleted,loop-idiom - Number of memcpy's formed from loop load+stores,loop-idiom - Number of memset's formed from loop stores,loop-load-elim - Number of loads eliminated by LLE,loop-rotate - Number of loops rotated,loop-unroll - Number of loops completely unrolled,loop-unroll - Number of loops unrolled with run-time trip counts,loop-unroll - Number of loops unrolled (completely or otherwise),loop-unswitch - Number of branches unswitched,loop-unswitch - Number of selects unswitched,loop-unswitch - Number of simplifications of unswitched code,loop-unswitch - Total number of instructions analyzed,loop-vectorize - Number of loops analyzed for vectorization,loop-vectorize - Number of loops vectorized,mem2reg - Number of alloca's promoted within one block,mem2reg - Number of PHI nodes inserted,mem2reg - Number of alloca's promoted with a single store,memcpyopt - Number of memsets inferred,memdep - Number of block queries that were completely cached,"memdep - Number of cached, but dirty, non-local ptr responses",memdep - Number of fully cached non-local ptr responses,memdep - Number of uncached non-local ptr responses,memory-builtins - Number of arguments with unsolved size and offset,memory-builtins - Number of load instructions with unsolved size and offset,reassociate - Number of insts reassociated,scalar-evolution - Number of loops with predictable loop counts,scalar-evolution - Number of loops without predictable loop counts,sccp - Number of instructions removed by IPSCCP,sccp - Number of basic blocks unreachable,sccp - Number of instructions removed,simplifycfg - Number of blocks simplified,simplifycfg - Number of common instructions sunk down to the end block,simplifycfg - Number of speculative executed instructions,sroa - Maximum number of partitions per alloca,sroa - Maximum number of uses of a partition,sroa - Number of alloca partition uses rewritten,sroa - Number of alloca partitions formed,sroa - Number of allocas analyzed for replacement,sroa - Number of instructions deleted,sroa - Number of allocas promoted to SSA values,instcount - Number of SDiv insts,instcount - Number of Unreachable insts,instsimplify - Number of reassociations,deadargelim - Number of unread args removed,dse - Number of other instrs removed,dse - Number of redundant stores deleted,globalopt - Number of functions converted to fastcc,globalopt - Number of internal functions,globalsmodref-aa - Number of functions without address taken,gvn - Number of equalities propagated,indvars - Number of exit values replaced,sccp - Number of arguments constant propagated by IPSCCP,pgo-memop-opt - Number of memop intrinsics annotated.,indvars - Number of IV comparisons eliminated,sroa - Number of vectorized aggregates,instcount - Number of FPToSI insts,instcount - Number of UIToFP insts,instcount - Number of URem insts,licm - Number of call insts hoisted or sunk,tailcallelim - Number of accumulators introduced,tailcallelim - Number of tail calls removed,tailcallelim - Number of return duplicated,build-libcalls - Number of functions inferred as argmemonly,build-libcalls - Number of arguments inferred as returned,dse - Number of stores deleted,instcombine - Number of allocas copied from constant global,instcount - Number of AShr insts,deadargelim - Number of unused return values removed,indvars - Number of IV identities eliminated,adce - Number of branch instructions removed,loop-unswitch - Number of unswitches that are trivial,instcount - Number of SRem insts,div-rem-pairs - Number of div/rem pairs,globalopt - Number of globals marked constant,instcombine - Number of factorizations,indvars - Number of congruent IVs eliminated,libcalls-shrinkwrap - Number of One-Condition Wrappers Inserted,mem2reg - Number of dead alloca's removed,mem2reg - Number of alloca's promoted,reassociate - Number of multiplies factored,build-libcalls - Number of functions inferred as readonly,instcount - Number of FPExt insts,loop-unswitch - Number of switches unswitched,"sroa - Number of new, smaller allocas introduced",correlated-value-propagation - Number of sdiv converted to udiv,correlated-value-propagation - Number of srem converted to urem,instcount - Number of ExtractValue insts,instcount - Number of InsertValue insts,instcount - Number of UDiv insts,prune-eh - Number of noreturn calls optimized,basicaa - Number of times the limit to decompose GEPs is reached,indvars - Number of IV users folded into a constant,instcount - Number of FPTrunc insts,memdep - Number of fully cached non-local responses,memdep - Number of uncached non-local responses,correlated-value-propagation - Number of udivs whose width was decreased,early-cse - Number of call instructions CSE'd,reassociate - Number of expr tree annihilated,scalar-evolution - Number of loops with trip counts computed by force,correlated-value-propagation - Number of phis deleted via common incoming value,globalopt - Number of global vars shrunk to booleans,instcount - Number of FPToUI insts,argpromotion - Number of aggregate arguments promoted,callsite-splitting - Number of call-site split,correlated-value-propagation - Number of ashr converted to lshr,div-rem-pairs - Number of instructions hoisted,functionattrs - Number of function returns marked nonnull,functionattrs - Number of arguments marked returned,inline - Number of functions deleted because all callers found,instcombine - Number of expansions,loop-simplify - Number of nested loops split out,loop-unroll - Number of loops peeled,simplifycfg - Number of switch instructions turned into lookup tables,early-cse - Number of compare instructions CVP'd,inline - Number of caller-callers analyzed,inline - Number of functions inlined,inline-cost - Number of call sites analyzed,instcombine - Number of select opts,instsimplify - Number of expansions,libcalls-shrinkwrap - Number of Two-Condition Wrappers Inserted,correlated-value-propagation - Number of switch cases removed,globalopt - Number of aggregate globals broken into scalars,instcount - Number of IndirectBr insts,correlated-value-propagation - Number of return values propagated,strip-dead-prototypes - Number of dead prototypes removed,sccp - Number of globals found to be constant by IPSCCP,indvars - Number of IV signed remainder operations converted to unsigned remainder,argpromotion - Number of pointer arguments promoted,globalopt - Number of globals localized,memcpyopt - Number of memmoves converted to memcpy,simplifycfg - Number of switch instructions turned into bitmaps,globaldce - Number of global variables removed,indvars - Number of IV operands folded into a use,build-libcalls - Number of function returns inferred as nonnull returns,globalopt - Number of global aliases resolved,indvars - Number of IV signed division operations converted to unsigned division,instcount - Number of Invoke insts,instcount - Number of LandingPad insts,instcount - Number of Resume insts,prune-eh - Number of invokes removed,simplifycfg - Number of switch instructions turned into linear mapping,simplifycfg - Number of reused switch table lookup compares,simplifycfg - Number of switch instructions turned into lookup tables (holes checked),memcpyopt - Number of memcpy instructions deleted,dse - Number of stores dead by later partials,globalsmodref-aa - Number of indirect global objects
Symbolics-dbl.rbc,0,0,2040830,0,0,5,3,2,1,0,0,0,68,30,0,0,34,0,16,6,2,8,1,3,3,2,43,6,6,15,2,19,6,0,13,0,37,21,27,821,9,184,0,58,2,0,101,3,465,789,1274,939,0,73,0,10,2,0,1278,750,2706,443,131,1035,476,167,501,443,16,8,15,2,127,10,2598,8,4,150,1,1,1294,16,14531,18,0,0,1,85,66,6,0,578,18,2,0,0,0,33,2,7,22,2,0,0,62,22,10,0,46,72,0,7,0,380,81,25170,0,11,147,15,419,0,0,432,0,0,1,203,1349,115,121,1349,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Symbolics-flt.rbc,0,0,615930,0,0,5,3,2,1,0,0,0,68,30,0,0,34,0,16,6,2,8,1,3,3,2,43,6,6,15,2,19,6,0,13,0,37,21,27,806,14,290,0,66,2,0,119,3,337,532,1216,939,0,73,0,10,2,0,893,692,1570,315,131,977,348,167,519,315,16,8,15,2,127,10,2269,8,4,146,1,1,1236,16,11788,18,0,0,1,85,66,6,0,437,33,2,0,0,0,33,2,7,22,2,0,0,62,22,15,0,46,72,0,7,0,380,81,13786,0,11,150,15,419,0,0,442,0,0,1,203,1349,115,121,1349,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAQ8p.rbc,0,0,1525548,35,2,29,17,10,1,0,1,48,1,768,324,9,206,0,33,68,2,3,3,9,1,18,335,17,267,50,20,299,59,8,90,30,61,47,45,4972,7,724,0,52,18,76,810,21,1405,736,7944,5507,0,4,1,9,18,16,1766,4350,625,1094,1318,5179,1328,1423,4310,1109,213,128,6,227,1510,1,7511,229,15,1293,31,186,8394,214,51087,102,0,15,50,538,138,9,0,660,50,0,0,4,0,115,20,8,29,5,0,3,715,95,2,23,438,548,14,161,6,5165,3700,361,68,612,188,67,28,15,18,1703,12,46,1,77,4260,804,860,4260,804,43,19,7,0,0,0,6,6,18,19,0,0,9,2,0,1,0,2,0,0,1,1,1,1,0,0,152,0,0,0,0,6,0,0,3,1,0,0,0,8,0,0,0,0,0,1,192,26,6,16,0,0,0,0,0,1,0,0,0,0,1,0,0,6,7,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,11,1,178,114,25,2,0,0,0,0,0,0
dc.rbc,7,1,908388,37,1,35,15,11,1,12,1,54,5,943,235,0,70,2,76,32,7,3,4,35,3,16,124,24,17,49,7,273,43,6,113,26,49,34,51,2808,16,500,1,86,93,52,364,34,1418,1462,6176,2841,1,0,0,0,0,0,2323,3603,1352,1338,962,3136,1398,967,3262,1338,79,24,0,64,988,2,2530,34,8,949,5,198,6272,74,36917,128,0,4,24,591,289,34,0,1184,41,6,0,6,0,105,1,20,22,5,0,0,500,86,8,5,336,282,5,68,2,3137,2346,5376,374,134,206,102,32,5,2,1190,8,29,1,116,3374,508,581,3374,508,3,9,5,0,1,1,0,0,0,14,0,0,15,0,0,0,1,3,1,0,1,4,1,2,1,0,23,0,0,0,0,14,1,1,1,9,0,0,0,0,1,0,2,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
is.rbc,0,0,60822,4,0,2,2,2,1,0,0,0,0,11,10,0,1,0,3,2,0,1,0,1,0,9,34,2,19,3,8,105,5,0,93,7,16,16,13,156,1,17,0,13,9,24,57,2,70,50,431,238,2,5,0,0,14,4,164,234,25,70,79,228,71,91,216,70,6,29,4,2,79,6,265,3,0,79,0,12,437,6,2615,3,0,5,0,15,0,0,4,119,0,3,2,2,0,16,6,0,13,0,0,0,24,8,1,3,20,30,0,17,0,391,346,0,4,5,46,0,0,10,25,61,0,1,1,54,213,42,47,213,42,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b10b.rbc,0,0,1044,0,1,13,7,5,1,0,0,0,1,3,2,0,3,0,3,5,1,1,0,2,1,3,23,5,1,9,0,5,2,0,0,0,3,3,3,35,0,10,0,0,2,0,4,0,25,8,87,45,0,0,0,0,0,0,20,47,0,9,20,43,9,18,53,9,7,1,0,4,17,0,55,0,0,14,4,4,94,7,503,0,0,0,1,0,3,0,0,24,3,0,0,0,0,4,0,0,0,1,0,0,11,3,0,0,9,20,0,2,0,11,21,0,0,5,8,3,0,0,0,48,2,2,1,11,103,26,27,103,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beamformer.rbc,8,0,770908,0,0,4,2,2,1,0,0,40,2,152,19,0,16,0,26,8,0,0,0,10,2,1,29,6,2,10,15,56,2,0,10,2,80,34,42,703,2,103,0,66,2,6,102,23,578,674,1927,999,4,88,1,0,112,33,1448,1029,172,570,291,719,628,467,1076,570,18,16,4,2,381,4,1477,4,1,297,0,6,1947,18,13735,4,0,0,22,30,85,4,0,597,2,0,0,0,0,42,15,2,45,2,0,6,89,60,2,0,51,72,0,15,0,21,52,2448,40,10,320,2,4,0,0,328,0,2,1,43,604,103,151,604,103,0,1,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bmm.rbc,0,0,1040,0,0,3,2,2,1,0,0,0,0,5,6,0,0,0,2,6,0,0,2,1,0,2,16,2,2,10,1,20,7,0,8,2,9,2,7,62,0,14,0,0,2,2,19,1,17,8,143,70,0,3,0,0,1,0,26,78,0,12,18,51,13,17,109,12,6,10,0,0,17,0,50,1,0,18,0,0,152,7,706,9,0,4,0,45,22,6,1,7,4,1,0,0,0,12,0,0,0,1,0,0,46,5,0,0,16,11,0,1,1,28,48,0,0,11,34,7,0,4,0,70,0,0,1,8,105,25,31,105,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dbms.rbc,18,6,195214,10,1,21,8,9,1,58,0,5,0,384,161,0,37,3,12,1,0,0,1,22,0,5,76,11,12,20,4,59,7,0,26,7,0,4,0,1316,4,254,0,3,33,18,40,32,566,637,2398,1347,2,1,31,9,7,7,852,1362,562,562,396,1422,561,400,1050,562,48,8,4,24,396,0,1734,7,34,400,1,1,2574,48,15569,25,0,5,8,128,60,2,1,320,11,1,0,1,0,31,3,0,3,2,0,0,171,27,0,0,109,114,3,23,0,347,705,2,82,7,6,61,10,3,0,797,19,0,1,43,1530,202,266,1530,202,0,94,1,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
ecbdes.rbc,5,0,53846,0,0,7,2,3,1,0,0,0,0,34,1,0,25,0,23,7,0,0,2,15,0,4,27,2,11,13,5,8,0,0,8,0,38,5,10,534,0,35,0,14,2,6,42,3,309,67,546,282,0,0,0,0,0,0,354,332,124,112,263,456,112,99,254,112,14,1,0,1,128,0,233,0,0,58,269,35,564,13,4210,8,0,0,0,48,4,0,0,547,4,1,0,0,0,11,4,0,4,1,0,0,29,6,0,15,31,37,1,0,0,1,55,296,0,375,22,0,0,0,0,88,6,2,1,65,1020,75,81,1020,75,0,4,9,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
analyzer.rbc,0,0,189842,5,1,26,10,10,1,4,0,2,2,183,67,0,14,0,4,3,0,2,2,1,0,11,54,2,11,19,2,33,4,0,15,5,20,13,19,744,2,154,0,42,52,14,123,16,256,286,1532,753,0,0,0,9,1,0,454,919,512,245,245,919,250,258,740,248,15,28,0,32,248,0,764,25,1,246,4,18,1563,16,9191,29,0,1,5,99,19,0,0,225,1,1,0,1,0,33,1,11,12,0,0,0,107,27,0,0,86,45,2,6,0,362,532,1448,56,32,58,49,42,17,76,328,0,5,1,50,719,98,130,719,98,8,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,18,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distray.rbc,49,0,80550,1,1,10,7,5,1,0,0,0,0,129,63,0,6,0,16,3,0,0,0,9,0,2,32,5,1,6,0,32,15,0,10,1,8,3,4,310,0,43,0,2,3,0,18,18,155,180,807,354,22,54,21,14,72,17,258,470,376,149,127,471,152,130,359,149,9,0,6,1,127,3,227,2,0,129,0,5,817,9,4889,8,0,0,2,50,95,3,6,89,0,0,0,0,0,7,0,0,0,0,0,0,19,5,0,1,16,35,4,25,0,112,215,0,0,3,13,0,0,0,0,40,1,2,3,19,334,52,84,371,52,0,1,0,0,0,0,8,8,24,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fourinarow.rbc,0,0,54398,0,1,8,7,6,1,0,0,0,0,111,39,0,8,0,16,7,0,0,4,6,1,9,39,2,8,11,135,153,56,0,6,0,57,42,50,430,0,31,3,6,8,0,21,17,771,112,2364,975,0,226,0,1,3,0,328,1558,384,310,105,883,310,275,1394,310,19,58,226,278,457,0,597,0,3,102,2,17,2387,17,12332,5,0,0,3,117,319,52,7,47,0,1,0,1,0,62,58,0,58,0,0,0,243,4,0,0,146,58,0,5,0,442,11856,20,0,51,59,0,0,1,5,697,5,92,1,74,718,112,147,718,112,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mason.rbc,0,0,30210,1,1,5,4,4,1,0,0,2,0,6,3,0,1,0,14,4,0,0,0,9,0,1,17,2,13,3,0,5,0,4,0,1,0,0,0,173,0,39,0,0,0,0,8,7,114,67,306,164,0,0,0,0,0,0,283,170,0,99,71,215,99,62,141,99,9,45,0,0,62,0,250,0,0,62,0,0,316,9,2334,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,10,0,0,0,134,144,3392,0,1,0,3,2,0,0,36,0,0,1,15,88,15,33,88,15,0,1,0,0,0,0,8,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neural.rbc,0,0,112106,0,1,11,8,5,1,0,0,13,0,68,21,0,7,0,7,2,0,0,1,5,0,8,35,6,5,12,1,64,23,4,22,5,44,10,36,489,2,86,0,24,15,33,80,1,172,180,1318,586,1,17,14,2,17,4,348,780,178,154,194,605,164,204,777,154,10,35,24,17,202,4,325,11,0,196,0,17,1339,10,6811,41,0,5,10,162,66,19,0,443,24,1,1,0,0,36,0,8,8,2,0,0,204,22,3,0,62,22,0,18,6,1603,726,470,186,5,56,12,5,15,34,364,0,2,1,39,379,56,58,379,56,0,11,0,2,0,0,9,9,27,10,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pcompress2.rbc,0,0,204316,0,1,23,9,9,1,3,0,1,1,86,83,0,20,0,5,13,0,0,1,4,5,3,80,2,23,11,2,73,29,0,24,8,21,10,18,483,4,171,0,51,11,5,180,7,205,136,1040,509,4,0,0,0,0,0,429,612,544,184,167,595,192,180,555,184,25,28,0,5,195,0,1218,17,0,193,3,61,1074,25,7497,16,0,0,2,85,10,4,3,349,6,1,0,1,0,24,5,6,17,0,0,0,64,26,6,1,34,41,0,22,0,206,257,0,296,30,64,42,1,0,0,215,1,1,1,21,335,60,74,335,60,9,9,4,2,1,0,19,19,57,4,0,2,3,2,0,0,0,3,0,0,0,0,1,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pifft.rbc,568,0,1072612,16,1,13,5,8,1,0,0,18,3,2041,388,0,168,0,140,49,1,0,3,59,3,4,92,5,4,12,8,203,7,31,78,2,243,19,95,2630,2,814,0,107,6,26,681,3,1457,1714,7316,3159,173,469,24,15,356,535,3089,4308,4213,1372,755,2892,1417,821,3641,1378,77,351,64,104,830,250,2913,168,8,761,13,58,7404,76,45501,106,1,2,12,504,139,1,2,1417,3,8,0,7,0,99,1,21,23,1,0,0,239,90,14,42,262,660,0,19,0,448,450,56449,0,149,301,136,15,2,2,1006,15,28,1,193,8864,953,959,8864,953,18,3,5,0,0,0,0,0,0,3,2,0,0,0,0,27,0,0,0,0,2,2,0,0,0,0,52,0,0,0,0,4,3,0,20,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4578,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cfrac.rbc,0,0,519354,9,0,15,9,3,1,5,0,11,4,391,174,0,154,6,23,7,0,0,1,15,1,5,103,8,9,17,3,190,67,0,86,10,1,5,1,2519,9,750,0,21,17,56,308,46,866,390,3506,1784,0,12,3,6,17,5,1345,1953,184,819,358,2417,852,323,1871,853,60,18,0,36,324,0,1895,35,9,371,9,169,3593,60,20914,113,0,3,19,547,62,9,0,581,11,0,0,0,0,21,5,7,12,2,0,0,228,57,0,7,215,153,3,91,12,3262,3568,302,186,62,50,120,27,4,8,522,3,10,1,52,1914,303,398,1914,303,0,18,3,0,1,0,1,1,3,6,0,0,6,5,0,0,8,14,1,0,0,0,1,0,1,0,2,0,1,0,0,0,5,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,14,15,101,0,4,0,0,4,0,0,0,2,0,3,0,5,0,0,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
expresso.rbc,8,4,8659148,92,2,33,14,10,1,29,0,51,14,2304,1190,66,723,21,434,77,3,4,35,304,3,66,438,12,133,104,27,838,116,22,352,191,330,59,303,13146,19,2829,0,331,140,174,1967,76,7760,7786,39153,17699,12,4,2,4,1,0,13550,22913,7098,6498,6329,19517,6752,6580,19546,6529,361,1064,5,400,6525,20,10863,620,27,6214,152,340,39608,360,216678,444,0,9,73,1977,777,108,2,7497,91,23,1,18,0,588,5,82,87,22,0,6,2762,524,78,37,1298,1320,23,534,11,14439,15875,26343,35920,816,703,1029,90,4,8,6581,47,26,1,54,14680,2385,2537,14680,2385,20,67,82,0,0,0,33,33,99,22,0,0,0,4,0,0,0,0,1,0,3,4,1,1,68,0,213,1,38,0,0,11,2,1,28,16,0,0,0,0,1,0,0,0,0,0,0,0,0,46,7350,22,0,0,1,0,2,0,0,1,1,0,0,1,1,0,0,25,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
